User_ID,Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score,AI_Predicted_Score
U45319,36,Female,7.9,4,Non-Vegetarian,11.6,Low,404,382.29,54,40.6,36.94
U45320,37,Male,5.7,8,Non-Vegetarian,2.6,Low,416,417.85,70,43.54,38.63
U45321,46,Male,7.0,4,Non-Vegetarian,9.3,High,65,269.53,61,86.33,85.02
U45322,20,Male,4.6,5,Vegan,7.9,Medium,352,524.9,82,38.83,38.21
U45323,39,Male,9.9,1,Vegetarian,7.3,Low,178,447.12,40,43.77,48.21
U45324,39,Female,8.4,10,Vegetarian,10.7,Medium,371,230.58,45,62.4,59.76
U45325,46,Female,7.2,1,Non-Vegetarian,6.8,Medium,5,387.91,50,67.45,69.12
U45326,40,Female,9.2,9,Non-Vegetarian,2.8,Medium,392,262.51,68,83.61,84.89
U45327,57,Male,7.8,7,Non-Vegetarian,7.1,Low,374,281.88,68,65.49,64.1
U45328,43,Female,5.8,4,Non-Vegetarian,2.9,Medium,11,339.99,95,94.86,94.56
U45329,39,Female,8.7,7,Non-Vegetarian,5.5,Medium,202,249.47,78,93.53,97.08
U45330,55,Female,8.4,7,Vegan,11.5,Low,152,238.98,71,73.18,69.79
U45331,26,Male,4.8,4,Non-Vegetarian,4.2,High,148,277.68,95,100.0,95.24
U45332,38,Male,5.4,5,Non-Vegetarian,4.6,High,367,406.71,70,63.78,63.96
U45333,53,Male,8.0,5,Non-Vegetarian,1.0,Low,201,518.77,66,42.02,46.42
U45334,53,Male,9.3,8,Non-Vegetarian,6.6,Low,423,241.64,43,60.47,56.57
U45335,49,Male,6.1,4,Non-Vegetarian,8.5,High,192,295.54,80,88.35,85.42
U45336,49,Male,4.5,9,Vegetarian,2.0,Low,374,332.42,46,43.12,47.79
U45337,51,Male,4.9,8,Non-Vegetarian,8.5,Medium,440,470.7,82,39.8,42.31
U45338,40,Male,6.7,7,Vegetarian,11.3,Medium,486,356.46,40,38.32,37.91
U45339,43,Female,5.0,9,Non-Vegetarian,4.1,Low,233,265.57,86,74.93,79.91
U45340,33,Male,7.5,3,Vegetarian,10.0,Medium,61,257.45,70,89.87,86.34
U45341,55,Female,5.9,4,Vegetarian,3.7,Medium,282,263.01,42,74.77,78.34
U45342,20,Female,4.3,4,Vegetarian,10.2,Medium,399,514.97,96,44.49,42.43
U45343,19,Male,5.7,1,Vegetarian,1.9,Medium,42,370.43,96,96.97,98.96
U45344,53,Female,6.8,10,Vegetarian,1.5,Low,132,370.7,97,70.43,74.29
U45345,26,Male,5.4,8,Vegetarian,3.8,Medium,162,256.52,67,81.61,81.19
U45346,45,Female,5.7,2,Non-Vegetarian,5.9,Medium,172,483.99,44,41.44,37.27
U45347,41,Female,8.8,2,Vegetarian,4.9,High,71,381.66,54,78.22,73.37
U45348,45,Male,7.7,9,Vegetarian,3.8,Medium,53,455.15,62,50.78,51.59
U45349,24,Female,6.7,9,Non-Vegetarian,3.0,Low,279,559.98,49,11.49,6.65
U45350,43,Female,5.6,10,Vegan,9.7,Medium,175,595.9,74,15.83,19.43
U45351,18,Male,4.2,1,Vegetarian,6.2,Medium,128,371.16,91,83.18,80.44
U45352,58,Female,5.1,3,Non-Vegetarian,6.0,Low,194,360.6,84,68.22,67.34
U45353,58,Male,4.7,10,Vegan,1.5,Medium,140,379.53,62,57.1,53.73
U45354,52,Male,5.7,8,Vegetarian,6.5,Low,30,533.84,87,34.58,29.94
U45355,35,Female,4.0,6,Vegetarian,5.4,Medium,208,396.38,96,70.68,69.0
U45356,39,Female,8.5,2,Vegetarian,1.7,Medium,275,375.83,84,89.31,87.06
U45357,30,Male,6.6,3,Non-Vegetarian,11.1,Low,235,475.85,70,36.54,35.56
U45358,33,Male,7.1,3,Vegetarian,11.3,High,363,380.72,79,70.04,73.46
U45359,46,Female,8.2,1,Vegetarian,6.0,Medium,270,396.1,65,71.48,72.17
U45360,38,Female,6.0,8,Non-Vegetarian,2.8,Low,57,227.52,91,93.24,88.56
U45361,59,Male,5.4,2,Vegan,11.5,Low,43,390.63,61,49.08,44.15
U45362,26,Male,6.3,4,Vegetarian,5.6,Low,382,460.1,84,48.88,47.28
U45363,46,Male,7.0,2,Vegetarian,7.9,Medium,459,217.67,51,83.19,83.32
U45364,29,Female,6.3,3,Non-Vegetarian,2.3,Low,314,434.73,81,59.91,55.82
U45365,25,Female,9.8,6,Vegetarian,10.4,Medium,342,223.43,59,82.42,85.0
U45366,27,Female,9.0,8,Vegan,8.4,High,29,265.94,49,79.0,76.25
U45367,51,Male,7.8,7,Non-Vegetarian,7.2,Medium,398,392.39,82,63.44,62.27
U45368,37,Other,4.0,8,Vegetarian,8.8,Medium,204,200.51,71,81.8,79.63
U45369,33,Male,8.4,10,Non-Vegetarian,7.2,Medium,390,577.87,48,10.89,7.25
U45370,59,Female,7.2,6,Vegan,5.5,Low,27,278.52,80,82.19,84.34
U45371,28,Female,8.9,9,Vegan,1.0,Low,377,340.42,85,71.52,68.28
U45372,31,Female,5.0,9,Vegetarian,10.3,Medium,280,540.17,57,14.42,14.54
U45373,48,Female,10.0,4,Vegetarian,4.2,Low,272,313.15,59,72.57,74.87
U45374,57,Male,5.3,10,Non-Vegetarian,1.3,Medium,228,406.02,67,54.92,57.91
U45375,51,Male,6.7,10,Vegetarian,1.2,High,199,551.51,41,26.2,21.73
U45376,21,Female,9.7,4,Non-Vegetarian,7.0,High,164,203.86,79,100.0,100.0
U45377,24,Female,4.7,10,Non-Vegetarian,1.8,Low,297,301.01,56,53.59,53.23
U45378,59,Male,9.0,4,Non-Vegetarian,6.4,Medium,215,441.37,86,70.54,65.54
U45379,55,Female,5.9,6,Non-Vegetarian,10.1,Low,306,409.28,83,46.82,45.55
U45380,18,Male,9.9,9,Non-Vegetarian,10.2,Low,457,555.9,81,20.21,21.5
U45381,41,Female,9.1,1,Non-Vegetarian,6.9,Low,348,372.71,58,60.77,59.82
U45382,59,Female,5.8,9,Non-Vegetarian,9.0,Medium,360,481.24,92,43.69,43.37
U45383,45,Male,4.3,8,Vegetarian,6.9,Low,294,276.18,95,72.84,70.09
U45384,41,Female,8.6,10,Vegetarian,5.1,Medium,198,392.31,49,49.7,53.88
U45385,30,Female,9.5,10,Non-Vegetarian,8.5,Medium,490,384.82,60,47.31,44.73
U45386,55,Female,7.9,5,Vegetarian,6.3,Medium,76,358.07,96,88.15,89.79
U45387,27,Female,8.8,9,Vegetarian,10.5,Medium,36,208.72,75,90.84,90.8
U45388,43,Female,5.0,3,Vegan,11.4,Low,330,374.3,91,58.42,56.41
U45389,19,Female,4.6,4,Non-Vegetarian,7.4,Medium,413,544.85,74,33.03,32.36
U45390,50,Male,9.5,6,Non-Vegetarian,11.6,Low,99,310.22,53,57.42,58.22
U45391,45,Male,5.9,7,Non-Vegetarian,6.9,Medium,380,295.47,64,67.6,64.96
U45392,44,Male,6.2,2,Vegetarian,11.2,Low,106,465.3,55,34.43,36.13
U45393,23,Female,6.9,7,Vegetarian,11.9,High,105,206.37,85,97.95,100.0
U45394,34,Male,6.7,2,Non-Vegetarian,9.2,High,289,515.72,99,63.37,61.02
U45395,50,Female,6.7,1,Vegetarian,8.5,Low,266,238.15,42,69.64,67.31
U45396,32,Female,6.9,5,Non-Vegetarian,3.4,Medium,282,312.66,96,93.95,95.13
U45397,20,Female,6.0,10,Vegetarian,11.5,Medium,470,237.32,96,78.8,75.26
U45398,27,Male,8.6,4,Non-Vegetarian,5.7,Low,175,413.9,96,71.17,66.54
U45399,46,Female,9.5,2,Non-Vegetarian,7.1,Medium,487,500.69,42,37.16,40.8
U45400,24,Male,6.9,8,Non-Vegetarian,7.2,Medium,66,446.37,82,57.28,56.04
U45401,53,Male,6.3,8,Vegetarian,10.9,Low,482,325.46,44,33.37,32.22
U45402,39,Male,9.2,8,Vegetarian,7.1,Medium,313,521.75,44,25.53,24.89
U45403,48,Male,4.8,5,Non-Vegetarian,7.9,Low,444,460.78,81,37.57,36.6
U45404,56,Female,4.2,6,Non-Vegetarian,12.0,Medium,385,455.33,45,22.31,25.28
U45405,31,Female,6.6,10,Vegetarian,3.5,Low,186,563.71,78,24.28,22.57
U45406,19,Male,7.2,7,Non-Vegetarian,1.7,High,444,418.87,43,50.66,50.07
U45407,23,Male,6.8,6,Vegetarian,6.5,Low,122,262.6,94,87.64,88.01
U45408,36,Female,5.0,2,Non-Vegetarian,11.5,Medium,8,251.93,43,73.1,68.46
U45409,44,Male,9.6,5,Non-Vegetarian,1.3,Low,51,296.82,90,96.76,91.93
U45410,23,Male,9.5,7,Vegetarian,8.9,Low,131,377.15,54,48.17,50.75
U45411,19,Male,7.1,7,Non-Vegetarian,8.0,Medium,42,318.59,88,83.26,79.83
U45412,30,Male,5.5,6,Vegetarian,7.1,Medium,418,253.3,70,77.77,74.97
U45413,27,Male,7.3,1,Non-Vegetarian,10.2,High,340,492.41,64,50.43,55.39
U45414,57,Female,9.0,2,Vegan,11.4,Medium,235,303.21,71,82.16,85.49
U45415,22,Female,4.5,2,Non-Vegetarian,1.3,Medium,62,469.69,46,51.53,52.54
U45416,31,Male,9.6,9,Non-Vegetarian,3.3,Medium,72,575.77,81,44.35,39.38
U45417,48,Female,9.6,8,Non-Vegetarian,9.0,Low,190,499.83,77,36.1,37.15
U45418,42,Male,5.0,7,Non-Vegetarian,8.1,Medium,174,501.83,96,49.73,53.66
U45419,23,Female,9.1,10,Vegan,7.3,Low,261,452.39,95,49.13,53.67
U45420,29,Female,5.7,8,Non-Vegetarian,10.3,High,476,417.05,41,31.42,35.26
U45421,20,Female,9.7,7,Non-Vegetarian,4.3,High,440,592.26,94,48.44,51.15
U45422,40,Other,8.8,2,Non-Vegetarian,8.5,Medium,140,582.92,57,34.4,33.42
U45423,18,Male,7.7,2,Non-Vegetarian,11.7,Medium,249,486.18,69,47.34,47.23
U45424,32,Male,5.2,10,Non-Vegetarian,2.4,Medium,477,259.4,67,72.53,74.29
U45425,57,Female,7.8,4,Non-Vegetarian,11.7,Medium,456,237.88,50,71.28,76.02
U45426,30,Female,4.9,4,Non-Vegetarian,11.5,Low,195,208.08,92,86.97,85.47
U45427,55,Female,6.2,2,Non-Vegetarian,9.2,Low,431,361.06,42,41.8,42.3
U45428,31,Male,4.6,7,Vegan,5.4,Medium,495,587.52,99,33.78,29.77
U45429,36,Female,5.7,10,Vegetarian,4.2,Medium,13,493.67,86,50.56,49.43
U45430,26,Male,4.9,7,Non-Vegetarian,7.6,Medium,7,394.03,47,47.09,46.49
U45431,45,Male,7.1,6,Non-Vegetarian,3.3,Low,408,262.69,42,61.31,63.98
U45432,50,Female,8.0,2,Non-Vegetarian,2.6,Low,173,453.38,71,59.58,56.92
U45433,50,Male,5.0,4,Non-Vegetarian,7.9,High,15,269.13,78,94.0,96.32
U45434,56,Male,7.8,6,Non-Vegetarian,5.8,Low,15,516.41,55,31.03,35.23
U45435,50,Male,7.8,1,Vegetarian,6.8,High,59,213.73,77,100.0,96.97
U45436,21,Male,4.3,2,Vegetarian,9.4,Low,324,541.9,56,16.7,15.05
U45437,35,Male,8.1,7,Non-Vegetarian,6.1,High,9,323.59,79,88.44,87.03
U45438,43,Female,5.9,8,Non-Vegetarian,1.5,Medium,190,438.22,93,68.21,68.27
U45439,42,Male,4.1,8,Vegetarian,1.1,Low,492,584.98,61,8.71,6.02
U45440,52,Male,6.9,3,Vegan,3.3,Low,466,240.06,60,78.52,73.8
U45441,56,Female,6.2,9,Vegetarian,10.1,Low,472,396.12,99,48.29,44.6
U45442,35,Male,8.7,5,Non-Vegetarian,7.1,Low,48,394.35,77,63.56,68.33
U45443,50,Female,7.4,3,Non-Vegetarian,12.0,Low,481,384.45,69,46.6,47.52
U45444,35,Male,5.2,2,Non-Vegetarian,5.9,Medium,347,528.46,91,53.03,54.78
U45445,46,Male,8.0,7,Vegetarian,3.4,Low,351,420.45,94,61.81,61.91
U45446,58,Female,8.6,5,Non-Vegetarian,11.6,Low,483,281.77,83,69.68,70.19
U45447,25,Female,8.0,10,Vegetarian,6.5,Medium,398,203.94,57,77.8,81.6
U45448,19,Female,5.9,6,Non-Vegetarian,7.7,Low,163,538.13,77,28.8,25.71
U45449,21,Male,5.1,8,Non-Vegetarian,4.7,Medium,211,379.75,92,70.64,74.08
U45450,32,Male,7.8,4,Non-Vegetarian,5.2,Low,332,497.1,53,31.81,30.33
U45451,25,Male,7.9,1,Non-Vegetarian,8.8,High,64,245.95,60,98.33,100.0
U45452,47,Male,5.2,1,Non-Vegetarian,8.4,Medium,144,562.45,61,34.68,31.05
U45453,56,Male,8.2,6,Non-Vegetarian,9.1,Low,222,408.66,96,61.2,62.08
U45454,41,Male,8.9,5,Vegetarian,6.4,Low,403,482.55,78,43.72,43.24
U45455,58,Female,5.9,7,Non-Vegetarian,3.7,Low,339,420.46,82,51.39,55.81
U45456,29,Female,9.7,9,Non-Vegetarian,8.7,Medium,166,229.38,98,100.0,95.4
U45457,53,Male,9.5,10,Non-Vegetarian,5.7,Medium,147,564.44,91,43.94,40.19
U45458,31,Female,8.6,8,Non-Vegetarian,8.7,Low,157,387.22,61,45.97,46.21
U45459,49,Female,6.7,5,Non-Vegetarian,2.5,High,218,226.23,98,100.0,100.0
U45460,31,Male,7.8,6,Vegetarian,3.1,Low,15,566.76,82,40.19,38.31
U45461,45,Male,8.1,5,Vegetarian,2.7,Low,441,456.47,67,45.75,49.63
U45462,37,Other,4.3,10,Non-Vegetarian,2.2,Low,192,369.99,83,56.3,61.02
U45463,30,Female,6.1,4,Non-Vegetarian,10.1,Medium,300,410.94,68,53.56,52.27
U45464,34,Male,5.2,3,Non-Vegetarian,4.9,High,125,389.12,88,83.7,86.48
U45465,47,Female,6.8,9,Vegetarian,8.6,Medium,427,560.67,64,17.72,21.84
U45466,57,Male,8.8,10,Vegetarian,9.7,Low,364,358.53,72,47.02,50.34
U45467,34,Other,5.0,2,Vegetarian,2.9,Low,330,233.37,81,91.66,90.41
U45468,49,Male,4.5,9,Non-Vegetarian,4.5,Medium,229,402.64,57,46.06,45.9
U45469,36,Male,10.0,1,Vegetarian,7.8,Low,197,521.05,93,57.02,59.17
U45470,26,Female,9.2,5,Non-Vegetarian,6.0,Medium,320,391.32,60,62.78,63.0
U45471,43,Female,7.1,6,Non-Vegetarian,8.2,Medium,132,263.41,42,69.36,70.17
U45472,18,Female,7.4,8,Vegetarian,11.6,Medium,149,489.19,73,38.39,42.27
U45473,36,Male,8.1,6,Vegetarian,3.1,Medium,248,333.26,73,80.55,83.45
U45474,29,Female,5.7,3,Non-Vegetarian,8.9,Medium,277,458.08,91,60.66,61.23
U45475,45,Male,7.8,4,Vegan,10.2,Medium,122,245.99,84,95.86,95.31
U45476,55,Male,8.9,10,Vegetarian,5.3,Low,279,583.88,80,21.96,21.15
U45477,48,Female,6.9,9,Non-Vegetarian,11.2,High,349,257.09,69,73.67,72.71
U45478,30,Female,7.3,10,Non-Vegetarian,11.2,Low,318,255.06,99,73.43,74.82
U45479,28,Female,6.0,3,Non-Vegetarian,11.5,Low,263,573.76,74,19.86,18.56
U45480,29,Male,9.6,3,Non-Vegetarian,9.2,High,185,382.77,52,67.9,72.48
U45481,40,Female,6.1,7,Vegetarian,2.3,Low,270,409.69,40,36.07,35.27
U45482,46,Male,7.5,9,Vegetarian,10.7,Low,2,251.46,57,62.5,58.13
U45483,26,Female,6.8,1,Non-Vegetarian,4.7,High,159,310.55,97,100.0,100.0
U45484,31,Female,4.2,5,Vegetarian,3.5,Low,160,465.9,96,55.3,53.26
U45485,49,Male,4.2,6,Non-Vegetarian,8.2,Low,6,536.51,82,30.56,26.25
U45486,20,Female,9.8,9,Non-Vegetarian,3.5,Medium,111,530.73,88,54.68,56.06
U45487,24,Male,8.1,8,Vegetarian,3.5,Medium,417,397.47,74,62.36,59.67
U45488,23,Female,8.9,7,Non-Vegetarian,5.0,Low,295,273.83,50,64.76,62.25
U45489,52,Male,8.8,8,Vegetarian,3.1,High,197,247.49,86,100.0,97.08
U45490,44,Female,4.2,4,Non-Vegetarian,3.8,High,210,278.64,98,100.0,100.0
U45491,45,Male,5.4,8,Vegetarian,5.4,Medium,202,298.86,81,78.35,75.38
U45492,40,Female,8.3,6,Vegetarian,10.7,Medium,429,220.84,85,90.66,95.21
U45493,27,Female,8.9,4,Vegetarian,8.7,Medium,389,527.71,89,50.52,55.26
U45494,34,Male,8.7,1,Vegan,8.0,Medium,81,322.86,92,98.97,94.21
U45495,32,Other,6.2,8,Non-Vegetarian,2.5,Low,121,287.77,97,85.77,81.53
U45496,31,Female,8.3,1,Non-Vegetarian,9.4,High,30,311.44,76,95.99,97.36
U45497,28,Male,6.7,1,Non-Vegetarian,1.5,High,26,424.28,50,72.92,73.32
U45498,46,Other,9.5,7,Vegetarian,8.4,High,218,204.67,95,100.0,100.0
U45499,35,Male,7.7,7,Non-Vegetarian,5.6,Medium,459,210.52,71,89.23,89.27
U45500,43,Female,6.0,7,Vegetarian,2.9,Medium,56,212.42,64,94.13,91.52
U45501,42,Male,4.6,6,Vegetarian,2.3,Low,240,200.15,63,82.09,85.26
U45502,57,Other,7.8,1,Vegetarian,6.7,Medium,48,369.32,80,86.04,84.64
U45503,18,Male,8.1,10,Vegetarian,1.2,Medium,252,245.15,51,79.0,81.67
U45504,20,Male,9.5,9,Non-Vegetarian,6.2,Low,346,577.43,52,9.54,11.54
U45505,36,Male,6.1,10,Non-Vegetarian,11.9,Low,406,201.36,43,49.17,46.7
U45506,28,Male,8.1,1,Vegetarian,5.5,Low,335,433.43,49,46.51,47.21
U45507,45,Female,4.1,1,Non-Vegetarian,2.7,Low,348,219.57,92,99.6,95.36
U45508,35,Male,4.6,6,Vegan,7.0,Medium,220,417.14,73,54.28,50.55
U45509,31,Male,4.8,8,Vegetarian,9.2,Medium,185,304.45,48,54.36,52.14
U45510,30,Male,6.3,5,Vegetarian,5.6,Medium,319,351.93,42,55.16,55.51
U45511,36,Male,9.1,6,Non-Vegetarian,10.0,Low,216,576.53,76,23.79,23.38
U45512,49,Male,5.1,9,Non-Vegetarian,11.8,Low,99,278.39,66,54.12,52.54
U45513,50,Other,6.0,4,Vegetarian,4.9,Low,437,442.18,56,37.21,41.93
U45514,23,Female,9.0,9,Non-Vegetarian,7.5,Low,482,223.52,40,56.86,54.06
U45515,47,Male,8.5,1,Non-Vegetarian,2.5,Medium,444,553.01,68,49.2,46.92
U45516,27,Female,8.8,10,Vegetarian,10.2,Medium,60,512.29,53,27.22,26.16
U45517,47,Male,9.6,6,Non-Vegetarian,6.0,Medium,42,314.33,59,79.47,82.67
U45518,26,Male,7.3,1,Non-Vegetarian,8.4,Low,36,394.49,84,70.53,74.34
U45519,23,Female,6.1,5,Non-Vegetarian,9.5,High,333,557.69,66,31.34,35.06
U45520,23,Female,6.8,7,Vegetarian,9.6,Medium,79,291.5,72,76.04,77.67
U45521,37,Male,9.7,10,Non-Vegetarian,3.5,Low,270,423.38,60,43.19,46.66
U45522,34,Male,5.8,1,Non-Vegetarian,1.1,Medium,416,423.26,81,74.59,76.38
U45523,19,Female,8.4,5,Non-Vegetarian,4.3,Low,49,521.73,91,52.92,48.64
U45524,19,Female,7.1,3,Non-Vegetarian,3.6,Medium,237,419.79,70,68.1,70.02
U45525,27,Female,5.0,9,Non-Vegetarian,8.9,High,127,299.58,73,72.68,67.99
U45526,18,Male,8.8,7,Vegetarian,5.5,Low,374,336.91,40,46.72,42.89
U45527,51,Other,8.3,8,Non-Vegetarian,5.3,Medium,34,464.68,58,48.52,49.0
U45528,53,Female,9.1,2,Non-Vegetarian,11.7,Low,399,237.42,88,88.1,89.54
U45529,57,Female,8.8,9,Non-Vegetarian,1.1,Low,427,267.35,58,68.85,65.04
U45530,37,Female,9.0,9,Non-Vegetarian,8.4,Low,369,428.61,73,40.08,37.12
U45531,49,Female,5.9,1,Vegetarian,9.4,Low,435,356.64,88,66.56,67.05
U45532,34,Male,5.3,6,Non-Vegetarian,4.0,Low,272,326.15,80,67.8,68.24
U45533,56,Female,4.5,8,Vegetarian,2.6,Low,94,275.2,77,74.85,76.53
U45534,39,Male,6.9,6,Non-Vegetarian,5.4,Medium,36,237.09,85,100.0,97.53
U45535,22,Male,6.2,7,Vegetarian,7.6,Low,212,499.18,58,23.56,19.99
U45536,18,Female,7.7,6,Vegetarian,7.3,High,235,474.57,94,65.66,63.48
U45537,48,Male,4.2,7,Non-Vegetarian,1.1,Low,204,442.16,88,53.98,52.91
U45538,35,Female,6.1,2,Vegetarian,2.9,Medium,412,570.76,48,29.48,25.74
U45539,22,Female,6.1,10,Vegetarian,3.1,High,207,471.97,55,42.25,41.04
U45540,42,Male,9.3,5,Non-Vegetarian,3.2,High,260,506.36,91,69.71,65.15
U45541,24,Female,6.3,9,Non-Vegetarian,11.2,Medium,49,350.2,42,44.45,48.08
U45542,31,Male,4.1,1,Non-Vegetarian,10.9,High,103,329.36,52,68.9,69.41
U45543,24,Male,5.5,7,Vegetarian,8.3,High,113,554.59,55,27.36,28.75
U45544,47,Female,5.0,2,Non-Vegetarian,10.7,Low,131,488.19,85,43.47,42.25
U45545,34,Female,8.2,1,Non-Vegetarian,7.1,Medium,491,352.64,79,79.66,77.09
U45546,30,Female,6.6,2,Vegan,2.0,Low,413,203.75,79,98.48,100.0
U45547,41,Male,4.8,7,Non-Vegetarian,2.4,High,17,421.99,46,54.33,53.65
U45548,53,Female,5.5,3,Vegan,9.3,Medium,12,558.3,68,36.76,33.36
U45549,29,Female,4.2,3,Non-Vegetarian,2.0,High,318,389.28,96,86.16,88.19
U45550,35,Female,5.5,3,Non-Vegetarian,3.7,Medium,272,553.59,76,44.74,46.89
U45551,40,Male,4.0,9,Vegan,10.0,Medium,183,552.12,81,24.82,24.81
U45552,39,Other,7.3,9,Vegetarian,7.9,Medium,35,321.0,84,77.55,79.47
U45553,42,Male,9.4,9,Vegetarian,11.4,Low,9,590.21,55,7.65,3.96
U45554,42,Female,4.0,10,Vegetarian,1.9,Medium,306,505.31,43,21.31,22.92
U45555,53,Male,8.3,10,Vegetarian,7.8,Low,492,262.77,41,46.76,43.64
U45556,38,Male,6.9,8,Non-Vegetarian,3.6,High,487,332.64,78,76.22,80.48
U45557,46,Male,7.7,9,Vegetarian,2.2,Low,271,232.3,87,88.46,89.12
U45558,25,Other,8.5,10,Vegetarian,5.0,High,425,243.72,61,80.88,79.09
U45559,22,Female,6.1,3,Non-Vegetarian,5.7,Low,444,278.32,63,68.88,68.93
U45560,19,Female,6.4,8,Vegetarian,10.0,Medium,290,402.82,75,51.36,50.2
U45561,40,Female,7.4,8,Non-Vegetarian,6.6,High,352,559.93,69,33.04,33.74
U45562,19,Female,5.7,3,Vegetarian,11.9,Medium,495,443.57,40,28.72,28.06
U45563,39,Male,5.6,7,Vegetarian,3.3,Medium,7,204.43,82,100.0,100.0
U45564,38,Male,6.3,9,Vegetarian,3.4,Low,259,348.08,66,54.31,56.46
U45565,34,Male,4.8,6,Non-Vegetarian,1.1,Low,482,328.99,92,72.48,72.48
U45566,57,Female,6.3,4,Non-Vegetarian,3.5,Low,165,505.25,54,33.84,30.41
U45567,48,Female,8.6,1,Non-Vegetarian,3.9,Medium,448,377.24,97,91.02,90.02
U45568,42,Male,4.4,2,Vegetarian,8.1,Medium,99,598.17,80,35.98,35.05
U45569,24,Male,9.3,3,Non-Vegetarian,7.4,Medium,108,371.35,72,78.45,82.29
U45570,42,Male,7.4,9,Vegan,1.2,Medium,105,269.29,65,85.52,83.52
U45571,35,Male,8.3,8,Non-Vegetarian,2.7,Medium,409,227.45,91,100.0,96.33
U45572,49,Male,6.7,2,Non-Vegetarian,9.5,Low,361,461.94,93,52.44,50.36
U45573,25,Male,9.2,8,Non-Vegetarian,10.6,Low,489,354.5,88,56.64,60.89
U45574,31,Male,7.5,2,Vegan,4.7,Low,114,499.55,45,35.91,33.99
U45575,23,Female,8.4,9,Vegetarian,5.9,Low,330,239.53,84,80.43,78.51
U45576,40,Female,8.9,1,Vegetarian,4.9,Medium,448,318.2,55,78.96,79.7
U45577,32,Male,6.4,3,Non-Vegetarian,9.0,Medium,115,380.77,68,66.54,65.34
U45578,39,Female,9.2,3,Non-Vegetarian,4.6,Low,66,325.51,44,66.93,68.69
U45579,53,Other,7.2,1,Vegetarian,9.5,Low,306,501.67,65,35.92,34.17
U45580,20,Male,5.7,1,Non-Vegetarian,2.6,Medium,221,269.33,93,100.0,100.0
U45581,26,Other,6.1,8,Non-Vegetarian,4.6,Medium,484,595.65,73,21.85,17.87
U45582,22,Other,9.0,8,Non-Vegetarian,7.6,Low,247,263.04,75,74.32,70.63
U45583,29,Male,6.3,7,Vegetarian,2.0,Medium,344,501.18,79,49.69,49.77
U45584,46,Female,7.1,4,Non-Vegetarian,5.8,Medium,91,237.72,87,100.0,100.0
U45585,18,Female,5.4,7,Vegetarian,6.7,Medium,7,491.56,78,48.68,44.49
U45586,50,Male,8.5,8,Vegetarian,10.6,Medium,200,327.22,94,78.56,74.11
U45587,38,Female,7.4,1,Non-Vegetarian,3.5,High,82,598.5,49,40.66,38.46
U45588,38,Male,6.0,1,Non-Vegetarian,4.1,Medium,53,421.32,64,69.57,70.14
U45589,44,Male,9.4,8,Vegetarian,5.4,Medium,353,389.24,88,71.77,68.3
U45590,19,Male,5.4,1,Vegetarian,5.0,Low,164,487.49,53,38.27,38.89
U45591,25,Female,9.9,1,Vegetarian,3.5,Medium,42,415.05,97,96.04,96.04
U45592,29,Male,8.7,9,Non-Vegetarian,6.3,Medium,325,406.11,68,54.76,59.57
U45593,39,Female,9.1,1,Vegan,1.7,Low,401,474.95,62,52.47,56.8
U45594,26,Male,7.9,7,Non-Vegetarian,10.2,Medium,271,546.72,95,42.46,43.71
U45595,55,Male,9.9,10,Vegetarian,10.0,Medium,354,353.5,75,61.3,65.96
U45596,46,Male,5.9,3,Non-Vegetarian,4.4,Medium,134,210.65,63,97.91,98.35
U45597,20,Male,5.5,5,Non-Vegetarian,2.9,Low,116,382.74,87,69.04,69.29
U45598,39,Male,9.2,5,Non-Vegetarian,9.5,Low,333,400.48,50,40.74,44.55
U45599,21,Other,9.2,4,Non-Vegetarian,2.9,Medium,279,540.64,57,43.86,40.97
U45600,46,Male,8.0,1,Vegetarian,6.9,Medium,345,299.56,85,94.32,93.04
U45601,58,Female,6.9,8,Non-Vegetarian,4.4,Medium,117,301.0,91,89.19,84.89
U45602,30,Female,6.5,5,Vegan,6.2,Low,13,569.11,88,37.59,40.76
U45603,41,Female,4.1,2,Non-Vegetarian,11.0,High,282,339.92,56,63.41,62.04
U45604,19,Female,8.3,9,Non-Vegetarian,11.1,Low,273,349.19,76,51.29,46.62
U45605,20,Male,10.0,9,Non-Vegetarian,6.3,Medium,447,389.76,46,46.65,49.28
U45606,32,Male,8.4,2,Non-Vegetarian,1.6,Medium,126,423.16,66,75.35,71.96
U45607,41,Male,5.6,3,Vegetarian,6.0,Low,16,359.59,48,54.95,58.72
U45608,43,Female,6.3,3,Vegetarian,7.6,Medium,113,462.44,75,58.37,54.55
U45609,25,Female,7.3,10,Non-Vegetarian,4.3,Low,327,251.33,47,58.22,59.61
U45610,57,Male,7.4,8,Vegan,4.8,Low,99,591.88,89,30.47,27.29
U45611,22,Female,6.2,10,Non-Vegetarian,1.4,Low,370,540.75,41,8.27,11.82
U45612,25,Female,6.6,5,Non-Vegetarian,3.8,High,460,353.83,72,75.33,76.51
U45613,56,Male,8.0,9,Vegan,8.1,Medium,271,273.05,75,77.42,72.75
U45614,49,Female,5.2,9,Vegetarian,8.4,Medium,370,212.08,91,87.55,91.33
U45615,48,Female,9.8,8,Vegetarian,3.5,Medium,258,587.17,69,34.83,32.98
